title,url,company,salary,deadline,location,lien_he
Nhiều vị trí Tháng 08/2025 – Công ty TNHH Công nghiệp LTV...,https://vinhphuc.work/nhieu-vi-tri-thang-08-2025-cong-ty-tnhh-cong-nghiep-ltv-tuyen-dung.html,Công ty TNHH Công Nghiệp LTV,Thoả thuận,10/09/2025,KCN Bình Xuyên,"Công ty TNHH Công nghiệp LTV Địa điểm: TDP Hưởng Lộc-Thị trấn Đạo Đức-Huyện Bình Xuyên-Tỉnh Vĩnh Phúc Liên hệ: 0982.548.742 (Ms Hương) / 086.7708.136 (Ms Trang)
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty TNHH SOLUM VINA Tuyển dụng Kỹ sư cơ khí Cao...,https://vinhphuc.work/cong-ty-tnhh-solum-vina-tuyen-dung-ky-su-co-khi-cao-cap.html,Công ty TNHH Solum Vina,Thoả thuận,31/08/2025,KCN Bá Thiện II,"Công Ty TNHH Solum Vina
Phòng Nhân sự: 0211 3815 000
Địa chỉ: Lô B3 – KCN Bá Thiện 2, Xã Thiện Kế, Huyện Bình Xuyên, Vĩnh Phúc
Lưu ý: Công ty không thu bất kỳ chi phí nào liên quan đến tuyển dụng. Ứng viên nộp hồ sơ dưới nút: “NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty TNHH Argent Optical Việt Nam Tuyển dụng Nhân viên Kho,https://vinhphuc.work/cong-ty-tnhh-argent-optical-viet-nam-tuyen-dung-nhan-vien-kho.html,,Thoả thuận,10/08/2025,KCN Bá Thiện,"Công ty TNHH Argent Optical Việt Nam Địa chỉ: Lô CN6, Khu công nghiệp Bá Thiện, Bình Tuyền, Phú Thọ Điện thoại: 02113.886.800
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
10 Vị trí Tháng 08/2025 – Nhà máy – Công ty TNHH...,https://vinhphuc.work/10-vi-tri-thang-08-2025-nha-may-cong-ty-tnhh-xe-buyt-daewoo-viet-nam-tuyen-dung.html,Công ty TNHH Xe Buýt Daewoo Việt Nam,Thoả thuận,31/08/2025,KCN Khai Quang,"Công ty TNHH Xe Buýt Daewoo Việt Nam
Điện thoại: 0211 3721 335/ 0984.939.749
Địa điểm: Nhà máy Daewoo Bus – Lô CN 9, KCN Khai Quang, Phường Khai Quang, Vĩnh Yên, Vĩnh Phúc

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/bgnrzq135 – Kỹ thuật: https://zalo.me/g/nusgqf429"
Nhà máy – Công ty TNHH Interflex Vina Thông báo Tuyển dụng...,https://vinhphuc.work/nha-may-cong-ty-tnhh-interflex-vina-thong-bao-tuyen-dung-nhan-vien-san-xuat-khong-yeu-cau-kinh-nghiem.html,Công ty TNHH InterFlex Vina,Thoả thuận,10/08/2025,KCN Bá Thiện,"Công ty TNHH interflex Vina Địa chỉ: KCN Bá Thiện 1 – Bình Xuyên – Vĩnh Phúc Phòng Nhân sự: 0986.902.042
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429"
Công ty TNHH xử lý bề mặt Che Ye Tuyển dụng Kế...,https://vinhphuc.work/cong-ty-tnhh-xu-ly-be-mat-che-ye-tuyen-dung-ke-toan-noi-bo-nhan-vien-hoa-nghiem-ky-thuat-trong-nghanh-xi-ma-dien-phan.html,Công ty TNHH xử lý bề mặt Che Ye,Thoả thuận,10/09/2025,KCN Khai Quang,"Công ty TNHH xử lý bề mặt Che Ye Địa chỉ: KCN Khai Quang, Phường Vĩnh Phúc, Tỉnh Phú Thọ Điện thoại: 0913.144.983
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Khách sạn Westlake Hotel and Resort Vĩnh Phúc Tuyển dụng Các Khối...,https://vinhphuc.work/khach-san-westlake-hotel-and-resort-vinh-phuc-tuyen-dung-cac-khoi-ke-toan-bep-fb-bao-ve.html,WESTLAKE HOTEL & RESORT Vĩnh Phúc,Thoả thuận,31/08/2025,Vĩnh Yên,
Công ty TNHH TMDV môi trường Nguyệt Minh 2 DAIKI ALUMINIUM Tuyển...,https://vinhphuc.work/cong-ty-tnhh-tmdv-moi-truong-nguyet-minh-2-daiki-aluminium-tuyen-dung-cac-vi-tri-thang-08-2025.html,Công ty TNHH Thương mại Dịch Vụ Môi trường Nguyệt Minh 2 Daiki Aluminium,Thoả thuận,05/09/2025,Bình Xuyên,"Công ty TNHH TMDV môi trường Nguyệt Minh 2 DAIKI ALUMINIUM Địa chỉ làm việc : KCN Bình Xuyên 1 – Bình Xuyên – Vĩnh Phúc Phòng nhân sự : 034 2977 324
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Tuyển dụng Nhân viên chăm sóc khách hàng Viettel,https://vinhphuc.work/tuyen-dung-nhan-vien-cham-soc-khach-hang-viettel.html,Công ty cổ phần Bellsystem24 Việt Nam,Thoả thuận,05/09/2025,Vĩnh Yên,"Công ty cổ phần Bellsystem24 Việt Nam Địa chỉ: Tầng 4 – Tòa nhà Viettel – Lô S1 – KĐT Chùa Hà Tiên – Định Trung – Vĩnh Yên – Vĩnh Phúc Điện thoại: 0972443322

Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng. Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ” ———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty TNHH Thương mại CY Korea Tuyển dụng Nhân viên Hành...,https://vinhphuc.work/cong-ty-tnhh-thuong-mai-cy-korea-tuyen-dung-nhan-vien-hanh-chinh.html,,8-10 triệu,15/08/2025,Hành chính - VP,"Công ty TNHH Thương mại CY Korea Địa chỉ: TDP Xuân Quang, xã Bình Xuyên, tỉnh Phú Thọ Phòng Nhân sự: 0964742963
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty cổ phần BIG TREE Tuyển dụng Nhân viên Lái xe,https://vinhphuc.work/cong-ty-co-phan-big-tree-tuyen-dung-nhan-vien-lai-xe.html,Công ty Big Five Việt Nam,Thoả thuận,10/08/2025,Bình Xuyên,"Công ty cổ phần BIG TREE Địa chỉ: TDP Kếu. Đạo Đức, Bình Xuyên, Vĩnh Phúc Ms Tâm : 0981.009.020
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng. Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ” ———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty TNHH Xây dựng và Phòng cháy chữa cháy Huy Anh...,https://vinhphuc.work/cong-ty-tnhh-xay-dung-va-phong-chay-chua-chay-huy-anh-tuyen-dung-ktv-thi-cong-pccc-thiet-ke-tho-phu-pccc-tho-co-khi.html,Công ty TNHH Xây dựng và Phòng cháy chữa cháy Huy Anh,Thoả thuận,10/08/2025,Vĩnh Yên,"Công ty TNHH Xây dựng và Phòng cháy chữa cháy Huy Anh Điện thoại: 0385.203.289 / 0963.073.828 Địa chỉ: Số 82, Đường Lê Hồng Phong, Phường Vĩnh Yên, Tỉnh Phú Thọ, Việt Nam
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty HANBO ENC VINA Thông báo Tuyển dụng Nhân viên Kỹ...,https://vinhphuc.work/cong-ty-hanbo-enc-vina-thong-bao-tuyen-dung-nhan-vien-ky-thuat-san-pham.html,CÔNG TY HANBO ENC VINA,Thoả thuận,15/08/2025,KCN Bá Thiện II,"Công ty TNHH Hanbo ENC Vina
Địa chỉ: Lô C5-2, KCN Bá Thiện II, xã Thiện Kế, huyện Bình Xuyên, tỉnh Vĩnh Phúc
Điện thoại: 02113.588.568
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng. Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ” ———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty TNHH Segi Việt Nam Thông báo Tuyển dụng Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-segi-viet-nam-thong-bao-tuyen-dung-nhan-vien-xuat-nhap-khau.html,Công ty TNHH Segi Việt Nam,Thoả thuận,15/08/2025,Bình Xuyên,"Công ty TNHH Segi Việt Nam
Địa chỉ: Lô C2-2, KCN Bá Thiện II, Xã Thiện Kế , Huyện Bình Xuyên , Vĩnh Phúc, Việt Nam
Điện thoại: 0211.248.1110. / 207
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty TNHH Công nghiệp ProFiber (Việt Nam) Tuyển dụng Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-cong-nghiep-profiber-viet-nam-tuyen-dung-nhan-vien-qe.html,Công ty TNHH công nghiệp Profiber ( Việt Nam),Thoả thuận,15/08/2025,Bình Xuyên,
"Nhân viên Kỹ thuật, Công nhân Sản xuất – Công ty Cổ...",https://vinhphuc.work/nhan-vien-ky-thuat-cong-nhan-san-xuat-cong-ty-co-phan-baxete-viet-nam-thong-bao-tuyen-dung.html,CÔNG TY CỔ PHẦN BAXETE VIỆT NAM,Thoả thuận,20/08/2025,Phúc Yên,"CÔNG TY CỔ PHẦN BAXETE VIỆT NAM
Địa chỉ: Đường Phạm Văn Đồng, Phường Xuân Hoà, Thành phố Phúc Yên, Tỉnh Vĩnh Phúc, Việt Nam
Điện thoại: Mrs Hồng: 098 221 1368

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
"Các VT Văn phòng, Kỹ thuật, Sản xuất Tháng 08/2025 – Công...",https://vinhphuc.work/cac-vt-van-phong-ky-thuat-san-xuat-thang-08-2025-cong-ty-tnhh-san-xuat-hang-may-mac-viet-nam-tal-viet-nam-tuyen-dung.html,Công ty TNHH Sản xuất hàng may mặc Việt Nam,Thoả thuận,31/08/2025,KCN Bá Thiện II,"Công ty TNHH Sản xuất Hàng may mặc Việt Nam- Thành viên Tập Đoàn TAL Apparel. Địa chỉ: Khu CN Bá Thiện 2 – Thiện Kế – Bình Xuyên – Vĩnh Phúc. Phòng nhân sự: 0395.796.002
Lưu ý: Nộp hồ sơ dưới nút: “NỘP HỒ SƠ”
Công ty không thu bất kỳ khoản phí nào liên quan đến tuyển dụng.

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
"Nhiều Vị trí Khối Sản xuất, Khối Nông nghiệp – Công ty...",https://vinhphuc.work/nhieu-vi-tri-khoi-san-xuat-khoi-nong-nghiep-cong-ty-tnhh-chan-nuoi-viet-nhat-to-hop-trang-trai-va-nha-may-moi-hoat-dong-tuyen-dung.html,Công ty TNHH Chăn Nuôi Việt Nhật,Thoả thuận,15/08/2025,Tam Đảo,
Chuẩn bị chuyển về Nhà máy mới – Công ty cổ phần...,https://vinhphuc.work/chuan-bi-chuyen-ve-nha-may-moi-cong-ty-co-phan-may-klw-tuyen-dung-nhieu-vi-tri-thang-08-2025.html,Công ty Cổ phần May KLW,Thoả thuận,10/08/2025,KCN Phúc Yên,
"Nhiều Vị trí Hành chính, Kỹ thuật, Quản lý sản xuất, Công...",https://vinhphuc.work/nhieu-vi-tri-hanh-chinh-ky-thuat-quan-ly-san-xuat-cong-nhan-san-xuat-cong-ty-tnhh-nt-vina-tuyen-dung.html,Công ty TNHH NT VINA,Thoả thuận,30/08/2025,KCN Bình Xuyên,"Công ty TNHH NT VINA
Phòng Nhân sự: 0862807156
Địa chỉ: Lô CN4, KCN Bá Thiện 1, Bình Xuyên, Vĩnh Phúc ( Nay là: Lô CN4, KCN Bá Thiện 1, Xã Bình Tuyền, Tỉnh Phú Thọ)

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
